@relation 'clean_data-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,8,11-12'

@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.140351,0.5,0.325301,0.390909,0.196276,0.709677,7
0.298246,0.689189,0.457831,0.536364,0.692785,0.193548,5
0.315789,0.594595,0.445783,0.454545,0.677269,0.225806,5
0.122807,0.418919,0.349398,0.054545,0.402638,0.403226,6
0.122807,0.432432,0.26506,0.127273,0.563227,0.564516,8
0.245614,0.432432,0.228916,0.118182,0.456943,0.467742,8
0.210526,0.351351,0.373494,0.309091,0.408844,0.451613,6
0.157895,0.959459,0.349398,0.454545,0.845617,0.145161,5
0.175439,0.972973,0.361446,0.463636,0.846393,0.145161,5
0.333333,0.648649,0.39759,0.527273,0.663305,0.225806,6
0.421053,0.418919,0.481928,0.209091,0.276183,0.677419,7
0.315789,0.418919,0.192771,0.181818,0.275407,0.66129,7
0.385965,0.432432,0.253012,0.190909,0.449185,0.467742,5
0.140351,0.459459,0.204819,0.227273,0.487975,0.33871,6
0.421053,0.418919,0.481928,0.209091,0.276183,0.677419,7
0.192982,0.527027,0.277108,0.109091,0.155935,0.806452,7
0.491228,0.324324,0.349398,0.118182,0.275407,0.483871,5
0.157895,0.554054,0.518072,0.2,0.401086,0.451613,5
0.192982,0.527027,0.277108,0.109091,0.155935,0.806452,7
0.052632,0.635135,0.518072,0.609091,0.674166,0.209677,4
0.22807,0.459459,0.39759,0.554545,0.264546,0.548387,6
0.561404,0.621622,0.566265,0.363636,0.751746,0.306452,5
0.210526,0.324324,0.421687,0.209091,0.613654,0.403226,5
0.333333,0.459459,0.373494,0.145455,0.289372,0.709677,6
0.315789,0.540541,0.457831,0.454545,0.668735,0.241935,6
0.298246,0.297297,0.46988,0.354545,0.422808,0.403226,6
0.245614,0.608108,0.53012,0.454545,0.681924,0.177419,6
0.105263,0.418919,0.301205,0.463636,0.289372,0.564516,7
0.105263,0.418919,0.301205,0.463636,0.289372,0.564516,7
0.315789,0.432432,0.421687,0.263636,0.723817,0.516129,5
0.245614,0.459459,0.493976,0.518182,0.632273,0.451613,5
0.649123,0.581081,0.662651,0.263636,0.643134,0.225806,5
0.157895,0.405405,0.26506,0.1,0.297905,0.483871,6
0.631579,0.378378,0.46988,0.181818,0.370054,0.532258,7
0.122807,0.364865,0.385542,0.445455,0.294026,0.516129,6
0.298246,0.297297,0.46988,0.354545,0.422808,0.403226,6
0.245614,0.608108,0.53012,0.454545,0.681924,0.177419,6
0.315789,0.405405,0.493976,0.3,0.674942,0.387097,6
0.122807,0.391892,0.289157,0.109091,0.32661,0.516129,7
0.245614,0.391892,0.301205,0.290909,0.174554,0.5,7
0.508772,0.445946,0.325301,0.190909,0.329713,0.516129,6
0.517544,0.513514,0.325301,0.136364,0.334368,0.403226,6
0.210526,0.540541,0.457831,0.190909,0.404189,0.322581,6
0.245614,0.513514,0.445783,0.2,0.404189,0.322581,6
0.245614,0.418919,0.481928,0.2,0.456943,0.467742,5
0.245614,0.391892,0.228916,0.127273,0.465477,0.467742,7
0.122807,0.391892,0.289157,0.109091,0.32661,0.516129,7
0.210526,0.459459,0.313253,0.345455,0.218774,0.596774,5
0.403509,0.094595,0.289157,0.481818,0.38557,0.322581,5
0.280702,0.391892,0.53012,0.481818,0.875097,0.16129,5
0.263158,0.459459,0.518072,0.154545,0.669511,0.322581,5
0.210526,0.527027,0.385542,0.318182,0.296354,0.629032,5
0.140351,0.527027,0.228916,0.345455,0.345229,0.419355,6
0.22807,0.378378,0.457831,0.245455,0.439876,0.483871,6
0.438596,0.351351,0.216867,0.4,0.410396,0.516129,7
0.175439,0.783784,0.301205,0.245455,0.211792,0.645161,7
0.368421,0.418919,0.216867,0.336364,0.251358,0.741935,8
0.438596,0.351351,0.216867,0.4,0.410396,0.516129,7
0.22807,0.486486,0.301205,0.418182,0.352211,0.403226,6
0.22807,0.445946,0.337349,0.581818,0.402638,0.354839,6
0.22807,0.378378,0.457831,0.245455,0.439876,0.483871,6
0.052632,0.432432,0.228916,0.090909,0.230411,0.677419,6
0.122807,0.432432,0.325301,0.154545,0.196276,0.693548,6
0.140351,0.527027,0.228916,0.345455,0.345229,0.419355,6
0.192982,0.621622,0.277108,0.281818,0.294026,0.387097,6
0.175439,0.783784,0.301205,0.245455,0.211792,0.645161,7
0.701754,0.432432,0.144578,0.181818,0.138867,0.758065,7
0.263158,0.310811,0.108434,0.145455,0.362296,0.419355,5
0.157895,0.391892,0.228916,0.209091,0.283165,0.693548,6
0.701754,0.432432,0.144578,0.181818,0.138867,0.758065,7
0.122807,0.513514,0.337349,0.163636,0.259891,0.548387,6
0.157895,0.486486,0.240964,0.827273,0.223429,0.645161,7
0.22807,0.432432,0.433735,0.327273,0.182312,0.709677,8
0.122807,0.513514,0.337349,0.163636,0.259891,0.548387,6
0.245614,0.418919,0.373494,0.5,0.745539,0.435484,5
0.122807,0.743243,0.433735,0.663636,0.598138,0.209677,5
0.421053,0.445946,0.216867,0.3,0.181536,0.758065,6
0.508772,0.405405,0.240964,0.2,0.133437,0.596774,6
0.298246,0.472973,0.361446,0.181818,0.505043,0.435484,5
0.22807,0.378378,0.289157,0.327273,0.282389,0.612903,7
0.280702,0.405405,0.361446,0.318182,0.562452,0.306452,5
0.692982,0.445946,0.457831,0.127273,0.214895,0.870968,7
0.350877,0.432432,0.277108,0.254545,0.34678,0.774194,7
0.561404,0.405405,0.289157,0.2,0.429791,0.774194,6
0.578947,0.418919,0.39759,0.145455,0.375485,0.403226,5
0.210526,0.378378,0.277108,0.2,0.354538,0.564516,5
0.245614,0.459459,0.373494,0.027273,0.363848,0.403226,4
0.491228,0.486486,0.277108,0.172727,0.467029,0.806452,6
0.359649,0.391892,0.313253,0.563636,0.185415,0.709677,8
0.210526,0.405405,0.385542,0.345455,0.472459,0.354839,6
0.596491,0.621622,0.542169,0.590909,0.882079,0.16129,5
0.140351,0.459459,0.349398,0.754545,0.294026,0.645161,7
0.078947,0.486486,0.421687,0.181818,0.235066,0.596774,7
0.631579,0.351351,0.542169,0.163636,0.627618,0.322581,5
0.403509,0.527027,0.554217,0.363636,0.730023,0.370968,5
0.596491,0.621622,0.542169,0.590909,0.882079,0.16129,5
0.175439,0.378378,0.277108,0.209091,0.304888,0.5,5
0.22807,0.351351,0.493976,0.518182,0.823119,0.16129,5
0.140351,0.5,0.26506,0.318182,0.39488,0.403226,6
0.245614,0.432432,0.228916,0.309091,0.283165,0.629032,7
0.491228,0.189189,0.325301,0.327273,0.706749,0.225806,5
0.22807,0.337838,0.313253,0.218182,0.239721,0.548387,6
0.298246,0.432432,0.301205,0.345455,0.312645,0.451613,7
0.403509,0.351351,0.771084,0.345455,0.519007,0.290323,5
0.315789,0.621622,0.457831,0.518182,0.685027,0.209677,5
0.22807,0.337838,0.313253,0.218182,0.239721,0.548387,6
0.210526,0.418919,0.26506,0.181818,0.251358,0.532258,6
0.175439,0.405405,0.26506,0.190909,0.24903,0.532258,6
0.508772,0.27027,0.26506,0.427273,0.657099,0.241935,5
0.491228,0.189189,0.325301,0.327273,0.706749,0.225806,5
0.245614,0.432432,0.228916,0.309091,0.283165,0.629032,7
0.175439,0.405405,0.445783,0.427273,0.544608,0.209677,5
0.105263,0.513514,0.385542,0.181818,0.257564,0.548387,6
0.105263,0.513514,0.385542,0.181818,0.257564,0.548387,6
0.631579,0.351351,0.53012,0.5,0.21024,0.758065,6
0.491228,0.540541,0.289157,0.218182,0.173002,0.887097,7
0.350877,0.378378,0.120482,0.118182,0.239721,0.516129,6
0.140351,0.432432,0.349398,0.327273,0.572537,0.435484,5
0.350877,0.540541,0.277108,0.1,0.71218,0.451613,4
0.54386,0.418919,0.542169,0.227273,0.596587,0.403226,6
0.631579,0.635135,0.060241,0.381818,0.211792,0.806452,8
0.245614,0.418919,0.240964,0.354545,0.477114,0.451613,6
0.245614,0.391892,0.445783,0.336364,0.871218,0.177419,6
0.298246,0.405405,0.349398,0.590909,0.654771,0.33871,5
0.131579,0.445946,0.228916,0.1,0.20481,0.629032,8
0.403509,0.418919,0.325301,0.390909,0.391777,0.645161,7
0.403509,0.418919,0.325301,0.390909,0.391777,0.645161,7
0.245614,0.391892,0.445783,0.336364,0.871218,0.177419,6
0.22807,0.540541,0.385542,0.718182,0.231963,0.580645,8
0.131579,0.445946,0.228916,0.1,0.20481,0.629032,8
0.298246,0.432432,0.349398,0.609091,0.668735,0.354839,6
0.245614,0.418919,0.240964,0.354545,0.477114,0.451613,6
0.22807,0.391892,0.228916,0.081818,0.391001,0.290323,5
0.333333,0.378378,0.168675,0.009091,0.218774,0.548387,4
0.157895,0.364865,0.253012,0.081818,0.393328,0.290323,5
0.298246,0.405405,0.349398,0.590909,0.654771,0.33871,5
0.070175,0.391892,0.361446,0.354545,0.661753,0.290323,8
0.070175,0.391892,0.361446,0.354545,0.661753,0.290323,8
0.368421,0.459459,0.325301,0.427273,0.532196,0.435484,6
0.385965,0.405405,0.156627,0.109091,0.671063,0.419355,5
0.315789,0.621622,0.337349,0.427273,0.690458,0.209677,5
0.070175,0.391892,0.361446,0.354545,0.661753,0.290323,8
0.368421,0.459459,0.325301,0.427273,0.532196,0.435484,6
0.438596,0.418919,0.084337,0.336364,0.001552,0.967742,8
0.368421,0.378378,0.204819,0.227273,0.46315,0.483871,6
0.368421,0.378378,0.204819,0.227273,0.46315,0.483871,6
0.315789,0.648649,0.481928,0.481818,0.675718,0.225806,6
0.350877,0.702703,0.831325,0.254545,0.607448,0.16129,6
0.350877,0.337838,0.39759,0.054545,0.449185,0.16129,5
0.210526,0.297297,0.421687,0.136364,0.589604,0.322581,5
0.333333,0.337838,0.385542,0.063636,0.449185,0.16129,5
0.350877,0.337838,0.39759,0.054545,0.449185,0.16129,5
0.368421,0.405405,0.325301,0.209091,0.252909,0.709677,7
0.473684,0.324324,0.39759,0.236364,0.460047,0.532258,5
0.070175,0.513514,0.301205,0.309091,0.244375,0.645161,6
0.070175,0.405405,0.26506,0.318182,0.213344,0.596774,6
0.210526,0.297297,0.421687,0.136364,0.589604,0.322581,5
0.561404,0.351351,0.084337,0.218182,0.186191,0.83871,7
0.052632,0.459459,0.373494,0.354545,0.716059,0.483871,7
0.263158,0.554054,0.253012,0.254545,0.509697,0.483871,6
0.526316,0.391892,0.144578,0.327273,0.244375,0.806452,7
0.192982,0.324324,0.421687,0.327273,0.505043,0.419355,5
0.45614,0.351351,0.144578,0.263636,0.161365,0.806452,8
0.263158,0.405405,0.506024,0.281818,0.871994,0.16129,6
0.263158,0.405405,0.506024,0.281818,0.871994,0.16129,6
0.403509,0.418919,0.144578,0.454545,0.253685,0.564516,5
0.210526,0.405405,0.192771,0.136364,0.304888,0.483871,6
0.403509,0.418919,0.144578,0.454545,0.253685,0.564516,5
0.315789,0.324324,0.493976,0.072727,0.446082,0.306452,5
0.245614,0.297297,0.361446,0.263636,0.45384,0.387097,6
0.263158,0.405405,0.506024,0.281818,0.871994,0.16129,6
0.192982,0.540541,0.566265,0.436364,0.643134,0.306452,6
0.105263,0.445946,0.433735,0.627273,0.332816,0.483871,6
0.421053,0.527027,0.204819,0.290909,0.446082,0.66129,6
0.263158,0.27027,0.421687,0.390909,0.692785,0.274194,6
0.263158,0.27027,0.421687,0.390909,0.692785,0.274194,6
0.491228,0.351351,0.301205,0.336364,0.316524,0.677419,7
0.526316,0.567568,0.084337,0.263636,0.229635,0.709677,7
0.263158,0.378378,0.289157,0.254545,0.617533,0.403226,7
0.210526,0.418919,0.493976,0.245455,0.686579,0.387097,6
0.315789,0.432432,0.240964,0.418182,0.232739,0.645161,6
0.385965,0.405405,0.337349,0.018182,0.366951,0.758065,6
0.175439,0.378378,0.361446,0.245455,0.588053,0.467742,7
0.175439,0.378378,0.361446,0.245455,0.588053,0.467742,7
0.175439,0.378378,0.361446,0.245455,0.539178,0.467742,7
0.192982,0.418919,0.301205,0.136364,0.460822,0.548387,7
0.140351,0.432432,0.325301,0.654545,0.298681,0.483871,6
0.333333,0.432432,0.277108,0.509091,0.19007,0.741935,7
0.508772,0.378378,0.301205,0.390909,0.387122,0.580645,7
0.210526,0.364865,0.349398,0.245455,0.608999,0.403226,7
0.175439,0.378378,0.361446,0.245455,0.539178,0.467742,7
0.175439,0.378378,0.361446,0.245455,0.539178,0.467742,7
0.350877,0.459459,0.337349,0.363636,0.131109,0.725806,6
0.473684,0.486486,0.301205,0.272727,0.179209,0.66129,8
0.298246,0.445946,0.313253,0.3,0.28782,0.532258,6
0.421053,0.405405,0.192771,0.145455,0.070597,0.854839,7
0.175439,0.378378,0.361446,0.245455,0.539178,0.467742,7
0.175439,0.378378,0.361446,0.245455,0.588053,0.467742,7
0.210526,0.364865,0.349398,0.245455,0.608999,0.403226,7
0.508772,0.378378,0.301205,0.390909,0.387122,0.580645,7
0.192982,0.418919,0.301205,0.136364,0.460822,0.548387,7
0.175439,0.486486,0.301205,0.218182,0.281614,0.483871,6
0.385965,0.486486,0.337349,0.345455,0.199379,0.66129,6
0.140351,0.432432,0.325301,0.654545,0.298681,0.483871,6
0.333333,0.432432,0.277108,0.509091,0.19007,0.741935,7
0.385965,0.445946,0.253012,0.472727,0.123351,0.806452,7
0.210526,0.675676,0.542169,0.436364,0.954228,0.129032,6
0.298246,0.418919,0.626506,0.259091,0.525213,0.241935,5
0.245614,0.486486,0.240964,0.254545,0.384019,0.612903,6
0.298246,0.5,0.204819,0.245455,0.251358,0.677419,6
0.087719,0.5,0.39759,0.309091,0.674942,0.435484,6
0.649123,0.459459,0.373494,0.090909,0.813809,0.483871,6
0.421053,0.405405,0.13253,0.109091,0.505043,0.548387,6
0.087719,0.5,0.39759,0.309091,0.674942,0.435484,6
0.45614,0.405405,0.313253,0.5,0.236618,0.645161,6
0.245614,0.418919,0.337349,0.281818,0.360745,0.629032,8
0.421053,0.405405,0.13253,0.109091,0.505043,0.548387,6
0.421053,0.472973,0.240964,0.009091,0.564779,0.612903,6
0.333333,0.391892,0.445783,0.036364,0.579519,0.419355,4
0.649123,0.459459,0.373494,0.090909,0.813809,0.483871,6
0.087719,0.5,0.39759,0.309091,0.674942,0.435484,6
0.245614,0.391892,0.433735,0.609091,0.362296,0.483871,7
0.245614,0.405405,0.180723,0.136364,0.577967,0.403226,6
0.421053,0.297297,0.313253,0.381818,0.672614,0.387097,5
0.175439,0.5,0.493976,0.172727,0.647789,0.403226,6
0.684211,0.391892,0.180723,0.181818,0.626067,0.645161,8
0.684211,0.391892,0.180723,0.181818,0.626067,0.645161,8
0.192982,0.337838,0.39759,0.281818,0.725369,0.193548,6
0.105263,0.621622,0.325301,0.118182,0.429015,0.467742,5
0.280702,0.513514,0.433735,0.436364,0.672614,0.241935,6
0.298246,0.635135,0.39759,0.309091,0.692785,0.225806,6
0.280702,0.445946,0.204819,0.263636,0.235066,0.532258,7
0.368421,0.459459,0.542169,0.218182,0.603569,0.387097,5
0.438596,0.567568,0.337349,0.5,0.910008,0.225806,6
0.263158,0.608108,0.216867,0.372727,0.266098,0.532258,6
0.333333,0.391892,0.421687,0.518182,0.830877,0.129032,6
0.210526,0.5,0.433735,0.509091,0.626843,0.451613,5
0.438596,0.554054,0.337349,0.509091,0.908456,0.225806,6
0.438596,0.567568,0.337349,0.5,0.910008,0.225806,6
0.333333,0.405405,0.421687,0.118182,0.740884,0.370968,6
0.070175,0.351351,0.301205,0.172727,0.475562,0.306452,6
0.280702,0.5,0.216867,0.327273,0.290923,0.709677,6
0.175439,0.716216,0.385542,0.363636,0.286268,0.629032,5
0.157895,0.581081,0.168675,0.281818,0.276183,0.596774,6
0.210526,0.891892,0.409639,0.690909,0.573313,0.387097,7
0.157895,0.486486,0.39759,0.218182,0.555469,0.241935,5
0.122807,0.418919,0.325301,0.045455,0.342126,0.629032,6
0.298246,0.594595,0.180723,0.309091,0.173778,0.725806,6
0.350877,0.554054,0.084337,0.036364,0.128006,0.870968,5
0.333333,0.5,0.204819,0.227273,0.359193,0.758065,5
0.298246,0.513514,0.433735,0.472727,0.66796,0.177419,5
0.192982,0.648649,0.204819,0.190909,0.366951,0.403226,6
0.298246,0.72973,0.445783,0.509091,0.576416,0.387097,5
0.298246,0.72973,0.445783,0.509091,0.576416,0.387097,5
0.350877,0.581081,0.253012,0.254545,0.351435,0.725806,8
0.298246,0.72973,0.445783,0.509091,0.576416,0.387097,5
0.122807,0.513514,0.433735,0.472727,0.806051,0.290323,6
0.350877,0.567568,0.289157,0.245455,0.383243,0.435484,4
0.175439,0.513514,0.289157,0.236364,0.194725,0.709677,6
0.789474,0.581081,0.240964,0.036364,0.315749,0.725806,8
0.350877,0.581081,0.253012,0.254545,0.351435,0.725806,8
0.491228,0.513514,0.228916,0.163636,0.436773,0.66129,7
0.298246,0.635135,0.385542,0.845455,0.366951,0.532258,6
0.280702,0.554054,0.361446,0.418182,0.264546,0.645161,5
0.298246,0.445946,0.39759,0.245455,0.647789,0.387097,5
0.122807,0.540541,0.39759,0.190909,0.202483,0.677419,7
0.350877,0.405405,0.361446,0.2,0.550039,0.096774,5
0.298246,0.513514,0.433735,0.472727,0.66796,0.177419,5
0.350877,0.472973,0.228916,0.3,0.241272,0.66129,5
0.473684,0.459459,0.277108,0.063636,0.420481,0.645161,5
0.192982,0.648649,0.204819,0.190909,0.366951,0.403226,6
0.298246,0.72973,0.445783,0.509091,0.576416,0.387097,5
0.473684,0.689189,0.240964,0.072727,0.247479,0.629032,6
0.403509,0.432432,0.180723,0.236364,0.15128,0.919355,7
0.157895,0.472973,0.253012,0.281818,0.337471,0.532258,6
0.263158,0.540541,0.325301,0.2,0.61986,0.403226,6
0.403509,0.432432,0.180723,0.236364,0.15128,0.919355,7
0.210526,0.459459,0.385542,0.327273,0.612102,0.33871,3
0.508772,0.5,0.180723,0.090909,0.128006,0.693548,6
0.491228,0.513514,0.26506,0.163636,0.19007,0.645161,7
0.157895,0.472973,0.253012,0.281818,0.337471,0.532258,6
0.350877,0.635135,0.373494,0.536364,0.683476,0.241935,6
0.333333,0.702703,0.409639,0.236364,0.324282,0.548387,6
0.298246,0.608108,0.433735,0.345455,0.273856,0.629032,7
0.280702,0.662162,0.277108,0.009091,0.509697,0.322581,6
0.280702,0.662162,0.277108,0.009091,0.509697,0.322581,6
0.087719,0.527027,0.301205,0.154545,0.318076,0.532258,7
0.438596,0.364865,0.156627,0.381818,0.395656,0.483871,7
0.45614,0.540541,0.289157,0.290909,0.165244,0.677419,7
0.105263,0.689189,0.228916,0.5,0.360745,0.435484,7
0.315789,0.459459,0.349398,0.209091,0.559348,0.467742,6
0.368421,0.351351,0.373494,0.145455,0.508146,0.354839,6
0.298246,0.608108,0.433735,0.345455,0.273856,0.629032,7
0.22807,0.662162,0.457831,0.163636,0.362296,0.5,5
0.315789,0.689189,0.433735,0.218182,0.321955,0.516129,6
0.333333,0.702703,0.409639,0.236364,0.324282,0.548387,6
0.298246,0.662162,0.457831,0.263636,0.419705,0.419355,6
0.473684,0.621622,0.457831,0.281818,0.774244,0.370968,5
0.385965,0.486486,0.542169,0.263636,0.622188,0.387097,4
0.280702,0.621622,0.289157,0.154545,0.259116,0.629032,6
0.263158,0.527027,0.325301,0.354545,0.224205,0.629032,7
0.263158,0.459459,0.409639,0.2,0.460822,0.387097,5
0.280702,0.527027,0.518072,0.181818,0.913111,0.193548,6
0.157895,0.432432,0.373494,0.318182,0.3654,0.532258,6
0.157895,0.432432,0.373494,0.318182,0.3654,0.532258,6
0.22807,0.5,0.301205,0.3,0.325058,0.483871,7
0.263158,0.527027,0.325301,0.354545,0.224205,0.629032,7
0.350877,0.527027,0.26506,0.409091,0.096974,0.790323,7
0.192982,0.5,0.216867,0.009091,0.200931,0.451613,5
0.298246,0.567568,0.481928,0.463636,0.678821,0.177419,6
0.263158,0.459459,0.409639,0.2,0.460822,0.387097,5
0.175439,0.364865,0.253012,0.263636,0.140419,0.790323,6
0.175439,0.297297,0.337349,0.072727,0.345229,0.677419,5
0.280702,0.527027,0.518072,0.181818,0.913111,0.193548,6
0.263158,0.513514,0.518072,0.354545,0.638479,0.370968,5
0.157895,0.5,0.60241,0.409091,0.474011,0.483871,7
0.385965,0.513514,0.409639,0.072727,0.45384,0.483871,5
0.280702,0.283784,0.361446,0.263636,0.300233,0.596774,6
0.22807,0.513514,0.361446,0.318182,0.202483,0.645161,6
0.438596,0.513514,0.457831,0.254545,0.196276,0.758065,6
0.473684,0.351351,0.626506,0.518182,0.936385,0.129032,5
0.157895,0.432432,0.373494,0.318182,0.3654,0.532258,6
0.298246,0.472973,0.301205,0.327273,0.230411,0.774194,6
0.140351,0.445946,0.409639,0.390909,0.379364,0.516129,6
0.54386,0.527027,0.578313,0.445455,0.884407,0.145161,6
0.192982,0.364865,0.373494,0.454545,0.244375,0.516129,5
0.298246,0.527027,0.506024,0.363636,0.270753,0.5,6
0.245614,0.581081,0.39759,0.290909,0.451513,0.451613,6
0.192982,0.391892,0.433735,0.281818,0.734678,0.209677,6
0.54386,0.527027,0.578313,0.445455,0.884407,0.145161,6
0.438596,0.432432,0.349398,0.063636,0.309542,0.758065,7
0.157895,0.675676,0.433735,0.3,0.255237,0.645161,6
0.192982,0.364865,0.373494,0.454545,0.244375,0.516129,5
0.263158,0.486486,0.361446,0.318182,0.958107,0.129032,6
0.263158,0.486486,0.361446,0.318182,0.958107,0.129032,6
0.263158,0.486486,0.361446,0.318182,0.958107,0.129032,6
0.421053,0.540541,0.349398,0.390909,0.664856,0.387097,6
0.263158,0.486486,0.361446,0.318182,0.958107,0.129032,6
0.421053,0.540541,0.349398,0.390909,0.664856,0.387097,6
0.54386,0.635135,0.216867,0.090909,0.27851,0.967742,6
0.263158,0.486486,0.361446,0.318182,0.958107,0.129032,6
0.368421,0.445946,0.240964,0.254545,0.21955,0.693548,6
0.561404,0.513514,0.253012,0.345455,0.282389,0.741935,6
0.54386,0.459459,0.13253,0.327273,0.388673,0.645161,7
0.157895,0.567568,0.289157,0.236364,0.754849,0.241935,5
0.54386,0.459459,0.13253,0.327273,0.388673,0.645161,7
0.491228,0.5,0.120482,0.336364,0.252133,0.758065,7
0.192982,0.432432,0.39759,0.254545,0.577967,0.403226,6
0.45614,0.621622,0.168675,0.036364,0.119472,0.790323,6
0.157895,0.567568,0.289157,0.236364,0.754849,0.241935,5
0.54386,0.459459,0.13253,0.327273,0.388673,0.645161,7
0.491228,0.5,0.120482,0.336364,0.252133,0.758065,7
0.385965,0.486486,0.180723,0.163636,0.396431,0.629032,6
0.45614,0.5,0.26506,0.363636,0.283165,0.725806,6
0.350877,0.540541,0.301205,0.309091,0.335919,0.66129,7
0.192982,0.513514,0.120482,0.181818,0.193949,0.725806,6
0.140351,0.351351,0.409639,0.236364,0.503491,0.306452,6
0.157895,0.621622,0.325301,0.554545,0.321955,0.435484,6
0.210526,0.527027,0.46988,0.2,0.25834,0.645161,6
0.438596,0.486486,0.39759,0.290909,0.319628,0.677419,8
0.438596,0.459459,0.325301,0.336364,0.319628,0.709677,8
0.491228,0.472973,0.349398,0.318182,0.348332,0.709677,8
0.22807,0.459459,0.361446,0.481818,0.681924,0.370968,6
0.210526,0.527027,0.46988,0.2,0.25834,0.645161,6
0.578947,0.297297,0.493976,0.381818,0.464701,0.403226,5
0.122807,0.472973,0.506024,0.190909,0.55159,0.241935,6
0.210526,0.540541,0.445783,0.263636,0.374709,0.403226,4
0.280702,0.513514,0.216867,0.263636,0.166796,0.693548,6
0.140351,0.5,0.192771,0.327273,0.461598,0.629032,6
0.070175,0.445946,0.349398,0.190909,0.351435,0.290323,5
0.280702,0.513514,0.216867,0.263636,0.166796,0.693548,6
0.035088,0.554054,0.373494,0.136364,0.214895,0.548387,7
0.22807,0.540541,0.385542,0.427273,0.432118,0.483871,6
0.385965,0.797297,0.445783,0.072727,0.513576,0.451613,4
0.175439,0.5,0.216867,0.363636,0.176881,0.774194,7
0.157895,0.486486,0.554217,0.363636,0.470908,0.483871,8
0.192982,0.445946,0.313253,0.363636,0.376261,0.354839,5
0.350877,0.405405,0.204819,0.263636,0.186967,0.725806,7
0.280702,0.594595,0.337349,0.427273,0.309542,0.580645,6
0.140351,0.5,0.192771,0.327273,0.461598,0.629032,6
0.070175,0.445946,0.349398,0.190909,0.351435,0.290323,5
0.140351,0.432432,0.325301,0.045455,0.310318,0.483871,5
0.22807,0.567568,0.337349,0.309091,0.473235,0.467742,6
0.245614,0.513514,0.421687,0.3,0.477114,0.483871,7
0.45614,0.594595,0.216867,0.409091,0.320403,0.725806,6
0.245614,0.513514,0.421687,0.3,0.477114,0.483871,7
0.22807,0.540541,0.277108,0.345455,0.390225,0.645161,7
0.403509,0.486486,0.26506,0.4,0.200931,0.709677,7
0.45614,0.594595,0.216867,0.409091,0.320403,0.725806,6
